0.000	1.149E-4	1.169E-4
0.032	1.067E-4	9.747E-5
0.063	1.094E-4	9.255E-5
0.095	1.927E-6	1.138E-4
0.127	-9.448E-7	1.165E-4
0.158	1.467E-4	1.172E-4
0.190	2.024E-4	1.182E-4
0.222	1.990E-4	1.188E-4
0.253	1.776E-4	1.156E-4
0.285	1.714E-4	9.331E-5
0.317	1.739E-4	8.896E-5
0.348	2.011E-4	8.806E-5
0.380	1.732E-4	9.165E-5
0.412	1.746E-4	8.258E-5
0.443	1.688E-4	8.614E-5
0.475	1.694E-4	9.119E-5
0.507	1.484E-4	8.254E-5
0.538	1.394E-4	8.940E-5
0.570	8.637E-5	8.311E-5
0.602	2.366E-5	3.295E-5
0.633	-6.628E-6	3.367E-5
0.665	-1.997E-5	-1.076E-5
0.697	-1.411E-4	-4.128E-5
0.728	-2.189E-4	-8.138E-5
0.760	-2.867E-4	-1.233E-4
0.792	-2.589E-4	-1.523E-4
0.823	-3.316E-4	-1.748E-4
0.855	-3.279E-4	-1.829E-4
0.887	-3.733E-4	-1.830E-4
0.918	-4.060E-4	-2.036E-4
0.950	-3.693E-4	-2.017E-4
0.982	2.842E-4	6.822E-5
1.013	2.648E-4	2.454E-5
1.045	2.002E-4	-2.782E-5
1.077	-4.067E-5	-1.139E-4
1.108	-3.911E-5	-9.164E-5
1.140	-8.693E-5	-1.145E-4
1.172	-1.869E-4	-1.200E-4
1.203	-3.242E-4	-1.791E-4
1.235	-3.995E-4	-2.030E-4
1.267	1.818E-4	-1.584E-4
1.298	1.743E-4	-1.499E-4
1.330	1.409E-4	-1.178E-4
1.362	1.242E-4	-1.276E-4
1.393	5.205E-5	-1.182E-4
1.425	-3.744E-5	-1.143E-4
1.457	-2.895E-5	-1.210E-4
1.488	-3.182E-5	-1.158E-4
1.520	-1.638E-5	-1.130E-4
1.552	-2.494E-5	-1.227E-4
1.583	-3.543E-5	-1.156E-4
1.615	-3.400E-5	-1.170E-4
1.647	-5.612E-5	-1.227E-4
1.678	-4.044E-5	-1.207E-4
1.710	-3.701E-5	-1.203E-4
1.742	-5.478E-5	-1.212E-4
1.773	-5.905E-5	-1.502E-4
1.805	-8.705E-5	-1.480E-4
1.837	-8.362E-5	-1.572E-4
1.868	-9.135E-5	-1.555E-4
1.900	1.129E-4	-2.671E-5
1.932	6.141E-5	-6.171E-5
1.963	2.866E-5	-8.943E-5
1.995	-2.259E-5	-1.529E-4
2.027	-5.728E-5	-1.801E-4
2.058	-6.093E-5	-2.044E-4
2.090	-5.332E-5	-2.149E-4
