0.000	2.379E-5	7.770E-5
0.032	-8.076E-5	7.574E-5
0.063	-2.778E-4	8.708E-5
0.095	-3.863E-4	8.427E-5
0.127	-3.934E-4	8.951E-5
0.158	-3.068E-4	8.961E-5
0.190	-2.355E-4	7.748E-5
0.222	-2.295E-4	9.820E-5
0.253	-3.255E-4	1.013E-4
0.285	-3.049E-4	8.637E-5
0.317	-2.036E-4	9.913E-5
0.348	-2.290E-4	8.116E-5
0.380	-3.313E-4	8.951E-5
0.412	-4.488E-4	8.470E-5
0.443	-4.453E-4	8.383E-5
0.475	-3.658E-4	8.274E-5
0.507	-3.014E-4	7.816E-5
0.538	-2.705E-4	7.366E-5
0.570	-3.512E-4	7.562E-5
0.602	-4.710E-4	4.906E-5
0.633	-4.865E-4	4.574E-5
0.665	-4.616E-4	4.121E-5
0.697	-4.142E-4	4.719E-5
0.728	-3.225E-4	4.571E-5
0.760	-3.164E-4	3.855E-5
0.792	-4.043E-4	2.116E-5
0.823	-3.975E-4	4.848E-5
0.855	-3.889E-4	4.468E-5
0.887	-4.510E-4	2.562E-5
0.918	-4.202E-4	2.771E-5
0.950	-4.124E-4	2.534E-5
0.982	-4.089E-4	2.336E-5
1.013	-3.588E-4	1.496E-5
1.045	-4.361E-4	1.954E-5
1.077	-4.097E-4	1.912E-5
1.108	-3.906E-4	2.728E-5
1.140	-3.638E-4	2.613E-5
1.172	-3.353E-4	2.841E-5
1.203	-3.597E-4	2.513E-5
1.235	-4.248E-4	2.920E-5
1.267	-3.912E-4	1.767E-5
1.298	-4.320E-4	-6.248E-6
1.330	-4.347E-4	-7.552E-6
1.362	-3.603E-4	1.413E-5
1.393	-4.172E-4	-2.804E-6
1.425	-4.689E-4	-9.504E-6
1.457	-5.001E-4	-3.700E-5
1.488	-5.009E-4	-3.839E-5
1.520	-4.696E-4	-4.291E-5
1.552	-4.389E-4	-3.985E-5
1.583	-4.392E-4	-3.887E-5
1.615	-4.779E-4	-3.554E-5
1.647	-4.637E-4	-4.260E-5
1.678	-4.851E-4	-4.740E-5
1.710	-4.457E-4	-4.170E-5
1.742	-4.355E-4	-4.207E-5
1.773	-4.365E-4	-4.195E-5
1.805	-4.485E-4	-3.748E-5
1.837	-4.403E-4	-4.180E-5
1.868	-4.737E-4	-4.209E-5
1.900	-4.447E-4	-4.230E-5
1.932	-4.422E-4	-4.142E-5
1.963	-4.362E-4	-4.243E-5
