0.000	2.252E-4	1.440E-4
0.032	2.081E-4	1.399E-4
0.063	1.370E-4	1.388E-4
0.095	2.286E-4	1.392E-4
0.127	4.827E-4	1.448E-4
0.158	8.310E-4	1.121E-4
0.190	1.011E-3	1.452E-4
0.222	9.459E-4	2.053E-4
0.253	7.398E-4	2.074E-4
0.285	6.431E-4	1.967E-4
0.317	7.535E-4	2.273E-4
0.348	3.037E-4	1.271E-4
0.380	2.814E-4	1.242E-4
0.412	1.411E-4	2.015E-4
0.443	3.028E-6	2.529E-4
0.475	7.010E-6	2.017E-4
0.507	5.933E-5	1.781E-4
0.538	6.136E-5	1.376E-4
0.570	4.138E-5	1.803E-4
0.602	2.045E-4	1.400E-4
0.633	4.092E-4	1.746E-4
0.665	4.514E-4	1.478E-4
0.697	3.189E-4	1.339E-4
0.728	-2.015E-5	1.498E-4
0.760	-2.700E-4	1.373E-4
0.792	-1.877E-4	1.213E-4
0.823	7.822E-5	1.250E-4
0.855	2.409E-4	7.146E-5
0.887	2.154E-4	8.016E-5
0.918	1.938E-5	8.218E-5
0.950	-1.262E-4	7.934E-5
0.982	-1.756E-4	8.001E-5
1.013	-1.255E-4	4.797E-5
1.045	1.603E-5	3.935E-5
1.077	1.154E-4	1.478E-5
1.108	1.178E-4	1.468E-5
1.140	-9.222E-5	-1.937E-5
1.172	-2.039E-4	-3.409E-5
1.203	-1.814E-4	-2.506E-5
1.235	-8.535E-5	1.615E-5
1.267	-5.594E-5	-7.751E-6
1.298	-5.865E-5	-1.266E-5
1.330	-6.318E-5	-3.559E-7
1.362	-1.514E-4	-2.953E-5
1.393	-1.505E-4	-1.653E-4
1.425	2.162E-4	-1.162E-4
1.457	2.289E-4	-1.754E-4
1.488	2.779E-4	-1.697E-4
1.520	2.333E-4	-2.158E-4
1.552	7.309E-6	-3.280E-4
1.583	-6.726E-5	-3.485E-4
1.615	-6.105E-5	-3.564E-4
1.647	-2.082E-6	-3.498E-4
1.678	1.195E-5	-3.726E-4
1.710	4.808E-5	-3.757E-4
1.742	9.462E-6	-3.744E-4
1.773	2.654E-4	-2.119E-4
1.805	2.366E-4	-2.144E-4
1.837	3.357E-5	-3.760E-4
1.868	1.008E-4	-3.722E-4
1.900	1.350E-4	-3.721E-4
1.932	1.183E-4	-3.735E-4
1.963	5.784E-5	-3.706E-4
1.995	6.963E-5	-3.720E-4
2.027	6.328E-5	-3.820E-4
2.058	1.140E-4	-3.762E-4
2.090	1.381E-4	-3.712E-4
2.122	1.507E-4	-3.836E-4
2.153	1.530E-4	-3.812E-4
2.185	1.859E-4	-3.414E-4
2.217	2.250E-4	-2.877E-4
2.248	2.880E-4	-2.658E-4
2.280	2.133E-4	-3.109E-4
2.312	3.086E-4	-2.621E-4
2.343	2.882E-4	-2.872E-4
2.375	2.668E-4	-2.948E-4
2.407	2.412E-4	-2.781E-4
2.438	1.927E-4	-3.136E-4
2.470	1.657E-4	-3.174E-4
2.502	1.765E-4	-3.189E-4
2.533	2.325E-4	-2.630E-4
2.565	2.381E-4	-2.677E-4
2.597	2.349E-4	-2.661E-4
2.628	2.328E-4	-2.626E-4
2.660	2.399E-4	-2.183E-4
2.692	2.522E-4	-2.300E-4
2.723	2.516E-4	-2.257E-4
2.755	3.621E-4	-1.129E-4
2.787	3.627E-4	-1.113E-4
2.818	3.632E-4	-1.103E-4
2.850	2.446E-4	-2.184E-4
2.882	2.600E-4	-2.389E-4
2.913	2.609E-4	-2.424E-4
2.945	2.558E-4	-2.362E-4
2.977	2.554E-4	-2.358E-4
3.008	1.892E-4	-3.104E-4
3.040	1.835E-4	-3.090E-4
3.072	1.860E-4	-3.127E-4
3.103	2.521E-4	-2.609E-4
3.135	2.220E-4	-2.900E-4
3.167	2.142E-4	-2.895E-4
3.198	1.888E-4	-3.177E-4
3.230	2.089E-4	-3.196E-4
3.262	2.207E-4	-3.175E-4
3.293	1.901E-4	-3.132E-4
3.325	1.988E-4	-3.134E-4
3.357	1.998E-4	-3.141E-4
3.388	1.962E-4	-3.112E-4
3.420	2.023E-4	-3.237E-4
3.452	6.998E-5	-3.736E-4
3.483	8.458E-5	-3.835E-4
3.515	6.807E-5	-4.048E-4
3.547	9.518E-5	-4.161E-4
3.578	1.034E-4	-4.039E-4
3.610	1.118E-4	-4.055E-4
3.642	4.291E-4	-1.455E-4
3.673	4.377E-4	-1.531E-4
3.705	4.380E-4	-1.249E-4
3.737	4.580E-4	-1.184E-4
3.768	4.607E-4	-1.191E-4
3.800	4.150E-4	-1.674E-4
3.832	4.950E-4	-1.491E-4
3.863	4.850E-4	-1.171E-4
3.895	4.848E-4	-1.170E-4
3.927	4.952E-4	-1.239E-4
3.958	4.894E-4	-1.204E-4
3.990	1.967E-4	-3.454E-4
4.022	4.847E-4	-9.172E-5
4.053	4.785E-4	-8.160E-5
4.085	1.773E-4	-3.299E-4
4.117	2.621E-4	-2.678E-4
4.148	2.664E-4	-2.721E-4
4.180	3.354E-4	-1.947E-4
4.212	4.055E-4	-1.163E-4
4.243	4.026E-4	-1.103E-4
4.275	4.208E-4	-7.462E-5
4.307	-1.639E-6	-4.558E-5
4.338	-3.018E-5	-4.828E-5
4.370	1.659E-5	-2.807E-5
4.402	1.471E-5	-5.807E-5
4.433	-3.100E-5	-8.059E-5
4.465	-9.774E-5	-5.253E-4
4.497	-8.974E-5	-5.514E-4
4.528	1.495E-5	-9.383E-5
4.560	1.856E-5	-8.749E-5
4.592	4.269E-5	-1.054E-4
4.623	7.239E-5	-9.252E-5
4.655	6.918E-5	-6.172E-5
4.687	7.259E-5	-1.177E-4
4.718	7.666E-5	-1.367E-4
4.750	7.588E-5	-1.719E-4
4.782	7.975E-5	-1.732E-4
4.813	6.797E-5	-1.601E-4
4.845	9.421E-5	-2.094E-4
4.877	1.276E-4	-1.990E-4
4.908	1.420E-4	-2.238E-4
4.940	1.537E-4	-1.905E-4
4.972	1.597E-4	-1.920E-4
5.003	1.897E-4	-1.744E-4
5.035	1.888E-4	-1.619E-4
5.067	2.416E-4	-1.430E-4
5.098	2.193E-4	-1.990E-4
5.130	2.176E-4	-1.701E-4
5.162	2.184E-4	-1.368E-4
5.193	2.325E-4	-9.707E-5
5.225	2.169E-4	-5.000E-5
5.257	2.208E-4	9.943E-6
5.288	2.108E-4	8.208E-5
5.320	1.903E-4	9.192E-5
5.352	1.930E-4	1.398E-4
5.383	1.882E-4	1.473E-4
5.415	2.049E-4	8.634E-5
5.447	2.237E-4	1.461E-4
5.478	1.970E-4	2.004E-4
5.510	1.498E-4	1.886E-4
5.542	1.519E-4	1.960E-4
5.573	1.086E-4	2.200E-4
5.605	1.117E-4	2.191E-4
5.637	1.020E-4	2.249E-4
5.668	1.067E-4	1.985E-4
5.700	1.196E-4	2.037E-4
5.732	8.048E-5	2.011E-4
5.763	-7.121E-6	1.847E-4
5.795	-3.084E-6	1.732E-4
5.827	-9.130E-6	1.724E-4
5.858	4.796E-5	1.282E-4
5.890	4.753E-5	9.050E-5
5.922	-2.364E-4	-3.759E-4
5.953	-3.090E-4	-4.456E-4
5.985	-2.399E-4	-5.121E-4
6.017	-2.820E-4	-5.665E-4
6.048	-3.383E-4	-5.720E-4
6.080	-3.428E-4	-5.993E-4
6.112	-3.526E-4	-6.906E-4
6.143	5.212E-5	-5.005E-4
6.175	2.871E-5	-6.095E-4
6.207	-3.063E-5	-6.840E-4
6.238	3.738E-5	-7.659E-4
6.270	1.452E-5	-8.562E-4
6.302	1.234E-5	-9.501E-4
6.333	-1.047E-4	-1.028E-3
6.365	-1.007E-4	-1.093E-3
6.397	-1.219E-4	-1.127E-3
6.428	-1.238E-4	-1.159E-3
6.460	-1.234E-4	-1.152E-3
6.492	3.858E-4	-9.486E-4
6.523	3.078E-4	-9.155E-4
6.555	1.104E-4	-9.542E-4
6.587	7.689E-5	-9.261E-4
6.618	7.379E-5	-8.325E-4
6.650	1.846E-4	-7.144E-4
6.682	5.084E-5	-8.629E-4
6.713	1.318E-4	-7.115E-4
6.745	1.322E-4	-6.285E-4
6.777	2.017E-4	-5.249E-4
6.808	2.396E-4	-4.094E-4
6.840	3.374E-4	-2.886E-4
6.872	3.069E-4	-1.682E-4
6.903	3.742E-4	-5.508E-5
6.935	3.458E-4	3.492E-5
6.967	3.528E-4	1.429E-4
6.998	4.452E-4	1.139E-4
7.030	5.138E-4	2.385E-4
7.062	4.751E-4	3.504E-4
7.093	5.685E-4	3.537E-4
7.125	5.550E-4	3.152E-4
7.157	5.948E-4	3.493E-4
7.188	5.938E-4	4.042E-4
7.220	7.227E-4	4.290E-4
7.252	7.441E-4	3.770E-4
7.283	7.407E-4	3.495E-4
7.315	7.574E-4	3.468E-4
7.347	5.037E-4	1.996E-4
7.378	3.244E-4	1.385E-4
7.410	1.977E-4	1.385E-4
7.442	1.409E-4	5.055E-5
7.473	-4.816E-5	-7.804E-5
7.505	1.433E-4	-6.524E-5
7.537	-1.733E-4	6.683E-5
7.568	-2.555E-5	-1.516E-4
7.600	-7.922E-5	-2.538E-4
7.632	-1.219E-4	-2.135E-4
7.663	-1.292E-4	-3.133E-4
7.695	-1.281E-4	-4.349E-4
7.727	-2.038E-4	-5.495E-4
7.758	-6.320E-5	-6.148E-4
7.790	-3.144E-5	-6.468E-4
7.822	2.067E-5	-6.886E-4
7.853	3.852E-5	-7.519E-4
7.885	7.718E-5	-8.618E-4
7.917	1.173E-4	-9.253E-4
7.948	1.741E-4	-9.285E-4
