0.000	3.529E-5	-1.024E-4
0.032	1.989E-4	-1.206E-4
0.063	4.897E-4	-1.521E-4
0.095	-8.075E-5	-2.853E-4
0.127	5.028E-4	1.810E-4
0.158	8.352E-5	1.871E-4
0.190	3.870E-5	2.551E-4
0.222	-2.681E-4	1.746E-5
0.253	3.924E-5	9.817E-6
0.285	1.409E-4	7.893E-6
0.317	-1.313E-4	9.410E-6
0.348	-2.850E-4	1.154E-5
0.380	-4.894E-4	1.193E-5
0.412	-4.490E-4	-2.097E-5
0.443	-2.546E-4	-1.985E-5
0.475	-8.189E-5	-4.620E-5
0.507	-2.380E-4	-7.975E-5
0.538	-3.515E-4	-8.694E-5
0.570	-4.164E-4	-7.866E-5
0.602	-4.104E-4	-8.299E-5
0.633	-3.468E-4	-7.805E-5
0.665	-2.296E-4	-7.405E-5
0.697	-3.011E-4	-1.065E-4
0.728	-3.096E-4	-1.039E-4
0.760	-3.655E-4	-9.910E-5
0.792	-4.570E-4	-1.529E-4
0.823	-5.140E-4	-1.793E-4
0.855	-5.097E-4	-1.884E-4
0.887	-5.334E-4	-1.788E-4
0.918	1.034E-4	8.870E-5
0.950	1.184E-4	1.418E-4
0.982	8.148E-5	1.033E-4
1.013	6.316E-5	6.099E-5
1.045	6.455E-5	6.382E-5
1.077	8.257E-5	4.597E-5
1.108	6.131E-5	8.502E-5
1.140	1.231E-4	-5.042E-5
1.172	2.506E-4	-6.135E-5
1.203	2.478E-4	-1.048E-4
1.235	2.447E-4	-1.039E-4
1.267	3.124E-4	-1.005E-4
1.298	3.170E-4	-1.017E-4
1.330	3.212E-4	-1.108E-4
1.362	3.212E-4	-1.095E-4
1.393	2.582E-4	-1.785E-4
1.425	2.956E-4	-1.592E-4
1.457	2.600E-4	-1.511E-4
1.488	1.876E-4	-1.895E-4
1.520	1.722E-4	-2.141E-4
1.552	1.784E-4	-2.203E-4
1.583	1.693E-4	-2.373E-4
1.615	1.381E-4	-2.477E-4
1.647	5.556E-5	-2.617E-4
1.678	5.722E-5	-2.664E-4
1.710	8.254E-5	-2.650E-4
1.742	8.948E-5	-2.652E-4
1.773	9.300E-5	-2.665E-4
1.805	1.024E-4	-2.559E-4
1.837	9.379E-5	-2.381E-4
1.868	8.578E-5	-2.181E-4
1.900	1.785E-4	-2.177E-4
1.932	2.017E-4	-2.391E-4
1.963	2.306E-4	-2.447E-4
1.995	2.282E-4	-2.447E-4
2.027	2.004E-4	-2.706E-4
2.058	2.013E-4	-2.733E-4
2.090	2.863E-4	-2.943E-4
2.122	-2.217E-4	-3.866E-4
2.153	-1.078E-4	-3.296E-4
2.185	-3.523E-5	-3.214E-4
2.217	-1.000E-5	-3.290E-4
2.248	-1.483E-5	-3.293E-4
2.280	-5.797E-5	-3.207E-4
2.312	-5.140E-8	-3.233E-4
2.343	7.974E-6	-3.244E-4
2.375	9.901E-6	-3.301E-4
2.407	-3.872E-5	-3.410E-4
2.438	-4.485E-5	-3.406E-4
2.470	8.691E-5	-1.936E-4
2.502	1.383E-4	-1.925E-4
2.533	1.507E-4	-1.941E-4
2.565	1.258E-4	-2.160E-4
2.597	1.212E-4	-2.202E-4
2.628	1.228E-4	-2.199E-4
2.660	1.227E-4	-2.147E-4
2.692	1.326E-4	-2.263E-4
2.723	1.294E-4	-2.246E-4
2.755	6.423E-5	-2.700E-4
2.787	1.100E-4	-2.630E-4
2.818	9.668E-5	-3.000E-4
2.850	9.932E-5	-3.029E-4
2.882	8.694E-5	-2.981E-4
2.913	1.023E-4	-3.068E-4
2.945	4.544E-5	-3.263E-4
2.977	1.513E-6	-3.527E-4
3.008	-1.800E-5	-3.543E-4
3.040	-2.243E-5	-3.572E-4
3.072	-3.986E-5	-3.547E-4
3.103	-1.485E-5	-3.626E-4
3.135	4.603E-5	-3.363E-4
3.167	2.569E-4	-2.928E-4
3.198	3.199E-4	-2.756E-4
3.230	3.199E-4	-2.712E-4
3.262	3.020E-4	-2.756E-4
3.293	2.906E-4	-2.711E-4
3.325	2.396E-4	-2.807E-4
3.357	2.104E-4	-2.941E-4
3.388	2.046E-4	-2.967E-4
3.420	2.044E-4	-2.971E-4
3.452	2.013E-4	-2.911E-4
3.483	1.956E-4	-3.160E-4
3.515	1.876E-4	-3.246E-4
3.547	1.941E-4	-3.231E-4
3.578	2.000E-4	-3.245E-4
3.610	2.329E-4	-3.250E-4
3.642	2.363E-4	-3.236E-4
3.673	2.401E-4	-3.249E-4
3.705	2.795E-4	-2.978E-4
3.737	2.830E-4	-2.935E-4
3.768	2.215E-4	-2.963E-4
3.800	2.674E-4	-2.993E-4
3.832	2.623E-4	-2.909E-4
3.863	-2.018E-4	-3.844E-4
3.895	-1.973E-4	-3.847E-4
3.927	-1.914E-4	-3.824E-4
3.958	-1.930E-4	-3.811E-4
3.990	-1.567E-4	-3.895E-4
4.022	-1.654E-4	-3.875E-4
4.053	-1.621E-4	-3.870E-4
4.085	-1.116E-4	-3.655E-4
4.117	-8.773E-5	-3.646E-4
4.148	-8.249E-5	-3.643E-4
4.180	-8.221E-5	-3.639E-4
4.212	-8.183E-5	-3.637E-4
4.243	-7.067E-5	-3.678E-4
4.275	-7.374E-5	-3.649E-4
4.307	-6.830E-5	-3.638E-4
4.338	-7.678E-5	-3.488E-4
4.370	-3.105E-5	-3.258E-4
4.402	-9.033E-6	-3.299E-4
4.433	-6.701E-6	-3.002E-4
4.465	2.744E-7	-2.989E-4
4.497	-9.817E-6	-2.997E-4
4.528	-3.152E-5	-2.934E-4
4.560	-3.142E-5	-2.699E-4
4.592	-1.165E-4	-3.003E-4
4.623	-2.912E-5	-3.012E-4
4.655	-2.498E-5	-2.997E-4
4.687	-2.458E-5	-2.996E-4
4.718	-2.107E-5	-2.992E-4
4.750	-2.785E-5	-3.277E-4
4.782	-8.218E-5	-3.560E-4
4.813	-7.654E-5	-3.827E-4
4.845	-5.211E-5	-3.814E-4
4.877	-9.438E-5	-4.148E-4
4.908	-9.156E-5	-4.122E-4
4.940	-8.165E-5	-4.167E-4
4.972	-3.599E-5	-4.255E-4
5.003	-1.232E-4	-4.527E-4
5.035	-1.815E-4	-5.008E-4
5.067	-1.448E-4	-5.001E-4
5.098	-1.328E-4	-5.011E-4
5.130	-1.506E-4	-5.322E-4
5.162	-1.850E-4	-5.551E-4
5.193	-3.633E-4	-6.082E-4
5.225	-3.680E-4	-6.251E-4
5.257	-3.673E-4	-6.237E-4
5.288	1.173E-4	-5.305E-4
5.320	1.044E-4	-5.573E-4
5.352	4.639E-5	-5.781E-4
5.383	3.751E-5	-5.595E-4
5.415	-1.213E-5	-5.550E-4
5.447	4.461E-5	-5.327E-4
5.478	4.568E-5	-5.311E-4
5.510	4.170E-5	-5.316E-4
5.542	3.010E-5	-5.221E-4
5.573	2.147E-5	-4.900E-4
5.605	1.661E-5	-5.045E-4
5.637	1.773E-5	-5.070E-4
5.668	4.633E-5	-5.040E-4
5.700	4.442E-5	-5.026E-4
5.732	4.803E-5	-5.013E-4
5.763	3.983E-5	-4.698E-4
5.795	6.453E-5	-4.729E-4
5.827	2.639E-5	-4.671E-4
5.858	7.438E-5	-4.473E-4
5.890	1.167E-4	-4.100E-4
5.922	2.105E-4	-3.581E-4
5.953	-1.507E-4	-4.191E-4
5.985	-1.472E-4	-3.811E-4
6.017	-1.513E-4	-3.352E-4
6.048	3.456E-4	1.671E-5
6.080	3.866E-4	1.152E-4
6.112	3.417E-4	1.278E-4
6.143	3.969E-4	1.852E-4
6.175	4.457E-4	3.183E-4
6.207	4.404E-4	3.175E-4
6.238	4.745E-4	4.341E-4
6.270	4.874E-4	4.455E-4
6.302	5.774E-4	5.451E-4
6.333	6.301E-4	6.285E-4
6.365	6.365E-4	6.382E-4
6.397	6.511E-4	6.939E-4
6.428	4.975E-6	4.142E-4
6.460	4.814E-6	4.633E-4
6.492	7.952E-5	5.475E-4
6.523	9.049E-5	5.520E-4
6.555	1.024E-4	5.532E-4
6.587	1.210E-4	5.737E-4
6.618	1.580E-4	6.324E-4
6.650	1.683E-4	6.754E-4
6.682	1.784E-4	6.375E-4
6.713	1.685E-4	6.457E-4
6.745	2.095E-4	6.825E-4
6.777	2.285E-4	7.545E-4
6.808	2.373E-4	7.545E-4
6.840	2.375E-4	6.987E-4
6.872	2.359E-4	6.905E-4
6.903	2.044E-4	7.263E-4
6.935	2.170E-4	7.161E-4
6.967	2.308E-4	7.008E-4
6.998	2.332E-4	7.315E-4
7.030	2.364E-4	6.837E-4
7.062	2.552E-4	6.911E-4
7.093	1.545E-4	6.356E-4
7.125	1.595E-4	6.547E-4
7.157	1.216E-4	6.713E-4
7.188	4.482E-5	6.569E-4
7.220	5.855E-5	5.544E-4
7.252	-4.253E-5	3.875E-4
7.283	-5.263E-5	3.862E-4
7.315	-5.347E-5	3.286E-4
7.347	6.451E-5	3.700E-4
7.378	2.622E-4	3.284E-4
7.410	2.551E-4	3.034E-4
7.442	2.186E-4	2.039E-4
7.473	1.526E-4	1.261E-4
7.505	2.521E-4	1.067E-4
7.537	2.205E-4	4.689E-5
7.568	1.716E-4	-7.050E-5
7.600	1.218E-4	-1.339E-4
7.632	1.228E-4	-1.379E-4
7.663	-2.087E-4	-3.656E-4
7.695	-2.337E-4	-4.425E-4
7.727	-2.286E-4	-4.714E-4
7.758	-2.425E-4	-5.275E-4
7.790	-2.044E-4	-5.856E-4
7.822	4.417E-5	-5.865E-4
7.853	6.237E-5	-6.050E-4
7.885	1.060E-4	-6.465E-4
7.917	9.574E-5	-7.036E-4
7.948	1.432E-4	-7.303E-4
7.980	1.478E-4	-8.454E-4
8.012	1.421E-4	-8.576E-4
8.043	1.531E-4	-8.721E-4
8.075	1.526E-4	-9.009E-4
8.107	1.312E-4	-9.337E-4
8.138	2.266E-4	-8.675E-4
8.170	1.819E-4	-9.788E-4
8.202	3.516E-4	-9.494E-4
8.233	1.179E-4	-1.095E-3
8.265	5.999E-4	-9.855E-4
8.297	6.227E-4	-1.010E-3
8.328	5.862E-4	-1.045E-3
8.360	5.802E-4	-1.039E-3
8.392	5.413E-4	-1.036E-3
8.423	5.116E-4	-1.033E-3
8.455	5.282E-4	-9.941E-4
8.487	5.333E-4	-9.739E-4
8.518	5.417E-4	-9.770E-4
8.550	5.208E-4	-9.858E-4
8.582	4.619E-4	-9.852E-4
8.613	4.362E-4	-9.090E-4
8.645	3.696E-4	-9.153E-4
8.677	3.155E-4	-9.553E-4
8.708	-2.349E-4	-1.147E-3
8.740	-2.226E-4	-1.047E-3
8.772	-2.673E-4	-1.031E-3
8.803	6.973E-5	-8.937E-4
8.835	5.507E-5	-8.389E-4
8.867	3.785E-5	-7.330E-4
8.898	-2.319E-5	-6.964E-4
8.930	-1.217E-5	-7.087E-4
8.962	-1.149E-4	-6.966E-4
8.993	3.737E-5	-6.734E-4
9.025	-2.807E-5	-6.633E-4
9.057	-8.855E-5	-5.530E-4
9.088	-1.636E-4	-5.316E-4
9.120	-2.246E-4	-4.423E-4
9.152	-3.449E-4	-3.462E-4
9.183	4.267E-4	-4.158E-5
9.215	4.160E-4	6.165E-5
9.247	4.442E-4	1.771E-4
9.278	4.495E-4	2.172E-4
9.310	3.860E-4	2.343E-4
9.342	4.114E-4	3.514E-4
9.373	2.617E-4	3.838E-4
9.405	2.433E-4	4.313E-4
9.437	1.959E-4	5.022E-4
9.468	1.441E-4	5.625E-4
9.500	1.723E-4	6.053E-4
9.532	1.756E-4	6.942E-4
9.563	2.203E-4	7.305E-4
9.595	2.528E-4	7.767E-4
9.627	3.298E-4	8.504E-4
9.658	3.337E-4	8.430E-4
9.690	9.611E-4	1.066E-3
9.722	1.164E-3	1.132E-3
9.753	9.687E-4	9.215E-4
9.785	9.780E-4	8.983E-4
9.817	1.011E-3	9.419E-4
9.848	1.072E-3	9.467E-4
9.880	1.092E-3	9.759E-4
9.912	1.089E-3	9.762E-4
9.943	1.113E-3	1.036E-3
9.975	1.237E-3	1.081E-3
10.007	1.235E-3	1.095E-3
10.038	1.202E-3	1.071E-3
10.070	1.188E-3	1.061E-3
10.102	1.185E-3	1.039E-3
10.133	1.174E-3	1.038E-3
10.165	1.165E-3	9.856E-4
10.197	1.144E-3	9.812E-4
10.228	9.417E-4	8.414E-4
10.260	7.991E-4	8.186E-4
10.292	7.925E-4	8.143E-4
10.323	5.494E-4	6.722E-4
10.355	9.487E-4	9.649E-4
10.387	6.691E-4	7.745E-4
10.418	8.747E-4	1.046E-3
10.450	8.418E-4	9.645E-4
10.482	7.560E-4	9.544E-4
10.513	7.433E-4	9.557E-4
10.545	-2.465E-4	4.684E-4
10.577	1.246E-5	4.557E-4
10.608	-9.200E-6	4.548E-4
10.640	-4.709E-5	4.391E-4
10.672	-3.954E-5	3.671E-4
10.703	-4.403E-5	2.323E-4
10.735	-3.068E-4	-1.540E-5
10.767	-3.620E-4	-1.305E-4
10.798	-3.573E-4	-2.142E-4
10.830	-3.589E-4	-2.717E-4
10.862	-3.161E-4	-3.015E-4
10.893	-2.826E-4	-3.931E-4
10.925	-2.848E-4	-4.641E-4
10.957	-2.568E-4	-5.314E-4
10.988	-3.706E-4	-6.926E-4
11.020	1.111E-4	-4.315E-4
11.052	-3.557E-4	-8.375E-4
11.083	-3.482E-4	-9.458E-4
11.115	-3.788E-4	-1.037E-3
11.147	-3.820E-4	-1.129E-3
